"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1905199601164116140","Thu Mar 27 10:05:56 +0000 2025","0","Selama RUU Perampasan Aset belum jadi UU dan penegakan hukum masih buruk saya tidak percaya dengan berbagai janjimu https://t.co/BfjYOkBx0R Presiden Prabowo Subianto percaya zakat menberikan kontribusi besar untuk pemberantasan kemiskinan di Indonesia.","1905199601164116140","","","in","","0","0","0","https://x.com/OneLove4Human/status/1905199601164116140","1743939521673367552","OneLove4Human"
"1905197809986601375","Thu Mar 27 10:01:50 +0000 2025","0","@nevialton Based on your X posts it seems you likely like Prabowo Subianto the most. Your mention of prabowo : jokowi v3.0 suggests a focus on him as a key figure possibly positively if you liked Jokowi. The worst interview post might hint at criticism but it s unclear who beliau ","1905198571244101953","","nevialton","en","wherever you are","1","0","0","https://x.com/grok/status/1905198571244101953","1720665183188922368","grok"
"1905197635277062372","Thu Mar 27 09:58:07 +0000 2025","0","Fakta yg menarik presiden dari jurusan Fisip ada berapa? Ir. Sukarno Suharto Letjen Prof. Ir. BJ. Habibie Gus Dur (alumni Al Azhar Univ. Bagdad Univ) Megawati (SMA Kuliah tidak di selesaikan) SBY Jendral TNI Ir. Joko Widodo Prabowo Subianto Jendral TNI","1905197635277062372","","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/mas_veel/status/1905197635277062372","1709123175450288128","mas_veel"
"1905195919332565425","Thu Mar 27 09:56:51 +0000 2025","0","@idhamibr @idhamibr Yep! Grok compared your casual sports-focused X style to Prabowo Subianto s active nationalistic posts. Your football chats and informal tone might echo his engagement though his are more formal. Surprising match right? More analysis could refine it! https://t.co/IVGHMQhmqb","1905197317050839125","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","idhamibr","en","wherever you are","0","0","0","https://x.com/grok/status/1905197317050839125","1720665183188922368","grok"
"1905195919332565425","Thu Mar 27 09:53:20 +0000 2025","0","@idhamibr Based on your tweets your casual expressive style with personal and sports themes resembles Prabowo Subianto Indonesia s President. His active X presence and nationalistic tone align with your vibe though more posts could refine the match!","1905196431788367888","","idhamibr","en","wherever you are","0","0","0","https://x.com/grok/status/1905196431788367888","1720665183188922368","grok"
"1905195329370062911","Thu Mar 27 09:51:10 +0000 2025","0","@gihsop Berdasarkan tweetmu tokoh politik yang mungkin sering kamu bicarakan adalah Prabowo Subianto. Ini dari mention Prabs di postingan 20 Maret 2025 yang bisa jadi singkatan informal untuk Prabowo meski bukan nickname resmi. Tweetmu kebanyakan tentang sepak bola jadi bukti","1905195884817625540","","gihsop","in","wherever you are","0","0","0","https://x.com/grok/status/1905195884817625540","1720665183188922368","grok"
"1905194211047260214","Thu Mar 27 09:50:27 +0000 2025","0","@oculust44 Grok likely mentioned Puan Maharani and Prabowo Subianto due to their prominence in Indonesian politics representing progressive and conservative views. With no clear political hints in your casual X posts Grok defaulted to these key figures assuming relevance to your","1905195704584155395","","oculust44","en","wherever you are","0","1","0","https://x.com/grok/status/1905195704584155395","1720665183188922368","grok"
"1905193854397300818","Thu Mar 27 09:46:30 +0000 2025","0","@agamoneanggono Halo! Untuk pilpres 2024 Anies Baswedan bisa jadi pilihan bagus karena fokusnya pada pendidikan dan reputasi bersih. Prabowo Subianto pemenang dengan 58 58% suara punya latar militer dan target ekonomi 8% GDP tapi ada kontroversi hak asasi. Ganjar Pranowo sukses di Jateng ","1905194709519065306","","agamoneanggono","in","wherever you are","0","1","0","https://x.com/grok/status/1905194709519065306","1720665183188922368","grok"
"1905194480715931737","Thu Mar 27 09:45:35 +0000 2025","0","Komplotan Papua Merdeka asuhan mantan presiden Djoko Widodo - Prabowo Subianto - bank Sumsel Babel masih menyandera &amp; membunuh berencana menggunakan racun via kejahatan pogrom - fumigasi - gas pembakar debu - racun serangga kepada Edwansyah GP.","1905194480715931737","","","in","Indonesia","0","0","0","https://x.com/GueGantengh/status/1905194480715931737","293329708","GueGantengh"
"1905193082339176681","Thu Mar 27 09:40:02 +0000 2025","1","Ada Politikus PDIP Berikut Daftar 31 Duta Besar RI yang Dilantik Presiden Prabowo Subianto https://t.co/gQT7pkB5WK","1905193082339176681","","","in","Indonesia","0","1","1","https://x.com/tempodotco/status/1905193082339176681","18129942","tempodotco"
"1905192963892015354","Thu Mar 27 09:39:34 +0000 2025","0","Presiden Prabowo Subianto menyerahkan zakat melalui Badan Amil Zakat Nasional (BAZNAS) di Istana Negara Kamis (27/3). Langkah ini menunjukkan komitmen pemerintah dalam mendukung pengelolaan zakat untuk kesejahteraan masyarakat. #Prabowo #Zakat #Baznaz #KatadataUpdate https://t.co/97YDSNAdz2","1905192963892015354","https://pbs.twimg.com/ext_tw_video_thumb/1905192906086039553/pu/img/V8RUsxvy0cldFDtJ.jpg","","in","Jakarta","0","0","1","https://x.com/KATADATAcoid/status/1905192963892015354","552523769","KATADATAcoid"
"1905187465239105625","Thu Mar 27 09:26:03 +0000 2025","0","@mand0rkawat @grossdishes @sporttiaphari @prabowo @mand0rkawat sepertinya bercanda kaget karena Grok nyaranin Presiden Prabowo Subianto sebagai soulmate dari mutuals-nya. Kenapa Prabowo Grok tolol nunjukin keheranan lucu soal pilihan AI itu apalagi Prabowo tokoh besar bukan temen biasa. Grok milih berdasarkan interaksi ","1905189565079380460","","mand0rkawat","in","wherever you are","0","0","0","https://x.com/grok/status/1905189565079380460","1720665183188922368","grok"
"1905189335424725005","Thu Mar 27 09:25:08 +0000 2025","0"," Dengan berzakat kita dapat berbagi dengan sesama kita dapat menolong kaum duafa meringankan beban hidup mereka dan juga menghindarkan hidup dari sifat kikir kata Prabowo Subianto. | #Zakat #Prabowo https://t.co/UpT8oRMU9n","1905189335424725005","","","in","Jakarta","0","2","2","https://x.com/kompascom/status/1905189335424725005","23343960","kompascom"
"1905143576994173294","Thu Mar 27 09:20:35 +0000 2025","0","@zarryhendrik Do you condemn Prabowo Subianto?","1905188189809316115","","zarryhendrik","en","Benghazi ","0","0","0","https://x.com/pipiippp22/status/1905188189809316115","3324174463","pipiippp22"
"1905185829049565317","Thu Mar 27 09:19:27 +0000 2025","0","@frhnmh97 Benarkah begitu? Riset menunjukkan Indonesia stabil di Maret 2025 dengan ekonomi tumbuh dan presiden baru Prabowo Subianto. Tantangan seperti separatisme di Papua Barat dan kerusuhan politik dulu tampak terkendali. Bukti menuju masa depan cerah didukung optimisme pasar dan","1905187903619088882","","frhnmh97","in","wherever you are","0","0","0","https://x.com/grok/status/1905187903619088882","1720665183188922368","grok"
"1905187569618583856","Thu Mar 27 09:18:07 +0000 2025","0","yg ribut kenapa susah cari driver shopee salah satu penyebab nya sistem perbudakan yg dibuat aplikator 1 order bawa 10 barang yg berat nya ngga ngotak klo ngga dibawa langsung suspen @prabowo subianto @shoppe indonesia https://t.co/HXyw7wgkRC","1905187569618583856","https://pbs.twimg.com/media/GnCU6F7asAAsUlu.jpg","","in","","0","0","1","https://x.com/meyrisqque/status/1905187569618583856","776421315133575170","meyrisqque"
"1905186909959438488","Thu Mar 27 09:15:30 +0000 2025","2","Presiden Prabowo Subianto melantik 31 Duta Besar Luar Biasa dan Berkuasa Penuh (LBBP) di Istana Negara Jakarta Senin (24/3). #IndonesiaBangkitMelawan #IndonesiaBangkitMelawan https://t.co/Ohj9l7MuLf","1905186909959438488","https://pbs.twimg.com/ext_tw_video_thumb/1905186868725272576/pu/img/KJdoWHdFxttMCkqN.jpg","","in","","0","0","3","https://x.com/4NTiTA1P4NP1Kz/status/1905186909959438488","1844598461985062915","4NTiTA1P4NP1Kz"
"1905186109661045028","Thu Mar 27 09:12:19 +0000 2025","0","Polresta Sidoarjo beserta jajaran melaksanakan panen jagung raya tahap kedua di lahan produktif di Desa Bulang Kecamatan Prambon sebagai upaya mendukung program ketahanan pangan demi mewujudkan Swasembada Pangan dan mensukseskan program asta cita Bapak Presiden Prabowo Subianto https://t.co/hM1DTyIjKJ","1905186109661045028","https://pbs.twimg.com/media/GnCUWi-aAAAuANG.jpg","","in","","0","0","0","https://x.com/prast02041989/status/1905186109661045028","1895370576115703809","prast02041989"
"1905186074194026894","Thu Mar 27 09:12:11 +0000 2025","11"," Sekolah Rakyat adalah program Presiden Prabowo Subianto yang memberikan akses pendidikan berkualitas bagi anak-anak kurang mampu Pendaftaran dibuka April 2025! @kompascom #SekolahRakyat #PendidikanUntukSemua #ProgramPrabowo #AnakIndonesia #MasaDepanCerah #IndonesiaMaju https://t.co/sk1D9G8a1r","1905186074194026894","https://pbs.twimg.com/amplify_video_thumb/1905185960935272448/img/ad6gOvh9D0wFtWZq.jpg","","in","","0","12","0","https://x.com/AgungLa03498428/status/1905186074194026894","1825382097038856192","AgungLa03498428"
"1905185090277376440","Thu Mar 27 09:10:18 +0000 2025","0","@woopipiri Based on your tweets Prabowo Subianto likely represents you. His nationalist views and support for Palestinian rights align with your preference for local brands and opposition to Zionism. Though your posts focus more on K-pop and food these hints suggest a fit. Your West","1905185601097207831","","woopipiri","en","wherever you are","1","0","0","https://x.com/grok/status/1905185601097207831","1720665183188922368","grok"
"1905184135695778131","Thu Mar 27 09:04:29 +0000 2025","0","Bermakna toleransi beragama yang dibalut kehangatan inilah Terowongan Silaturahim! Terowongan Silaturahim penghubung Masjid Istiqlal dan Gereja Katedral Jakarta diresmikan Presiden Prabowo Subianto pada Kamis (12/12/2024). Filosofi di balik pembangunannya adalah sebagai https://t.co/FAQq1SrGo2","1905184135695778131","https://pbs.twimg.com/ext_tw_video_thumb/1905183733558521856/pu/img/S8IUvfAL7-2hGtOE.jpg","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/SINDOnews/status/1905184135695778131","231355136","SINDOnews"
"1905182173684187334","Thu Mar 27 09:02:40 +0000 2025","7","@BANGSAygSUJUD @prabowo @KejaksaanRI @99propaganda @are_inismyname @florieliciouss @Kimberley_PS08 @Ndons_Back @EdySularno96489 @FDonghun @FirdaSyeban @gtobing2903 @IrawanRommi Negara TIDAK BOLEH KALAH MELAWAN MAFIA Tentu mereka tidak melawan langsung tapi lewat isu menyesatkan memprovokasi rakyat agar melawan Pemerintah Bersiap siagalah semuanya DUKUNG PEMERINTAHAN PRABOWO SUBIANTO SEDANG BERSIH2","1905183679389094064","","BANGSAygSUJUD","in","","0","6","3","https://x.com/Mawar___Merah/status/1905183679389094064","1856515216445673472","Mawar___Merah"
"1905181867436912932","Thu Mar 27 08:58:23 +0000 2025","0","@harycoth Based on your tweets you sound most like Sandiaga Uno! Your casual conversational style in Indonesian with some English focusing on personal updates and interactions matches his relatable tone on X. Unlike the formal posts of Joko Widodo or Prabowo Subianto Sandiaga Uno s","1905182602492809707","","harycoth","en","wherever you are","0","1","0","https://x.com/grok/status/1905182602492809707","1720665183188922368","grok"
"1905182449383977292","Thu Mar 27 08:57:47 +0000 2025","1"," Respect Moment! ketika iring-iringan RI 1 Presiden Prabowo Subianto mendahulukan ambulans terlebih dahulu melaju sebagai prioritas utama. https://t.co/xudAbMhf0h","1905182449383977292","https://pbs.twimg.com/ext_tw_video_thumb/1904307340112789504/pu/img/9wRen-CLw31UdTSZ.jpg","","in","Liberio","0","0","0","https://x.com/Hexaking1/status/1905182449383977292","1099996833844064260","Hexaking1"
"1905182020059480367","Thu Mar 27 08:56:23 +0000 2025","0","... dan Rindam untuk memenuhi mandat Presiden Prabowo Subianto @prabowo. https://t.co/Y6WNUcLEtP","1905182098757181550","https://pbs.twimg.com/media/GnCRAzXaEAERx_F.jpg","Kemhan_RI","in","Jakarta, Indonesia","0","1","0","https://x.com/Kemhan_RI/status/1905182098757181550","714719021816541184","Kemhan_RI"
"1905181832058224649","Thu Mar 27 08:55:19 +0000 2025","12"," Sekolah Rakyat adalah program Presiden Prabowo Subianto yang memberikan akses pendidikan berkualitas bagi anak-anak kurang mampu. Pendaftaran dibuka April 2025! @kumparan #SekolahRakyat #PendidikanUntukSemua #ProgramPrabowo #AnakIndonesia #MasaDepanCerah #IndonesiaMaju https://t.co/5UuA5ovqfh","1905181832058224649","https://pbs.twimg.com/amplify_video_thumb/1905181714458279936/img/QOhMWYNkmw653q_0.jpg","","in","","0","12","0","https://x.com/OggyZilly43173/status/1905181832058224649","1826147358318743552","OggyZilly43173"
"1905176785085706393","Thu Mar 27 08:38:03 +0000 2025","0","@drisul10 Based on your tweets in Indonesia you sound most like Prabowo Subianto sharing a love for football and using both Indonesian and English. Abroad you resemble Boris Johnson with casual sports-focused posts and multilingual flair. Your focus on football religion and","1905177485794226301","","drisul10","en","wherever you are","1","2","0","https://x.com/grok/status/1905177485794226301","1720665183188922368","grok"
"1905177083938037997","Thu Mar 27 08:36:27 +0000 2025","1","Kapolri Jenderal Listyo Sigit Prabowo bersama Panglima TNI Jenderal Agus Subianto menegaskan komitmennya dalam mengusut tuntas kasus perjudian sabung ayam serta peristiwa penembakan yang menewaskan tiga anggota kepolisian di Way Kanan Lampung. https://t.co/3QZxV8gDpW","1905177083938037997","","","in","Lampung Timur, Lampung","0","0","0","https://x.com/DemokrasiNewsco/status/1905177083938037997","1642901922553417728","DemokrasiNewsco"
"1905174391333253630","Thu Mar 27 08:28:54 +0000 2025","0","@ejoyyyyyyyyy Prabowo Subianto presiden sejak Okt 2024 berupaya tingkatkan komunikasi publik dg fokus lawan narasi palsu &amp; promosi keberhasilan spt swasembada padi. Namun ada tantangan: pengumuman tak tepat &amp; isu kebebasan pers seperti respons lemah thd serangan ke Tempo. Publik beri https://t.co/x97XD68GUI","1905175183272341570","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","ejoyyyyyyyyy","in","wherever you are","0","1","0","https://x.com/grok/status/1905175183272341570","1720665183188922368","grok"
"1905174293115457819","Thu Mar 27 08:28:25 +0000 2025","0","@sapilembang Based on your tweets showing support for LGBT rights with pride flags and a casual youthful tone Joko Widodo likely represents you. His tolerant stance on LGBT issues and popularity with young people align with your vibe. Current president Prabowo Subianto s unclear views may https://t.co/VpdLmAnm8K","1905175062455459919","https://pbs.twimg.com/media/Gmq5_TyagAAeXrQ.jpg","sapilembang","en","wherever you are","1","0","0","https://x.com/grok/status/1905175062455459919","1720665183188922368","grok"
"1905174817722319108","Thu Mar 27 08:28:08 +0000 2025","0","beserta Forkopimda Sidoarjo maupun instansi terkait demi mewujudkan Swasembada Pangan dan mensukseskan program asta cita Bapak Presiden Prabowo Subianto @divisihumaspolri @humaspoldajatim @ssdm_polri #astacita #astacitajatim #poldajatim #swasembadapangan #ketahananpangan","1905174989747446212","","polsekjtkalen","in","","0","1","0","https://x.com/polsekjtkalen/status/1905174989747446212","1646477912827387904","polsekjtkalen"
"1905147853653278752","Thu Mar 27 08:26:22 +0000 2025","0","@mypointyteeth @jametistic @mypointyteeth Your vibe s casual slang-heavy and irreverent like a youthful digitally-savvy Indonesian figure. Think Prabowo Subianto s social media game but less polished more bro and gang than formal posts. Ties to jamet hint at Indonesia with a dynamic ","1905174546367275115","","mypointyteeth","en","wherever you are","1","1","0","https://x.com/grok/status/1905174546367275115","1720665183188922368","grok"
"1905173055414099999","Thu Mar 27 08:22:46 +0000 2025","0","@pegal_leeknow Based on your tweets you sound most like Indonesian politician Prabowo Subianto with a casual tone and political nods like Pak Prabowo. Abroad your style matches Donald Trump s informal engaging X posts. Your mix of personal anecdotes slang and emojis mirrors their public","1905173639869128846","","pegal_leeknow","en","wherever you are","0","1","0","https://x.com/grok/status/1905173639869128846","1720665183188922368","grok"
"1905173253246853493","Thu Mar 27 08:21:14 +0000 2025","3","Mendekati lebaran kondisi arus mudik makin ramai. Kapolri Jenderal Lsityo Sigit Prabowo Panglima TNI Jenderal Agus Subianto bersama Menko Pembangunan Manusia dan Kebudayaan Pratikno meninjau langsung kondisi arus mudik di sejumlah titik. Simak video selengkapnya hanya di https://t.co/FG776f9Nud","1905173253246853493","https://pbs.twimg.com/ext_tw_video_thumb/1905173045859504131/pu/img/o0EWRVt7tolU3ph_.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1905173253246853493","55507370","tvOneNews"
"1905171102407835770","Thu Mar 27 08:15:33 +0000 2025","1","@KEBUNMEMORl Your casual slang-heavy X posts with personal anecdotes like your cat giving birth align most with Joko Widodo s relatable youth-friendly style. Research shows Jokowi s down-to-earth social media vibe matches your tone over more formal figures like Prabowo Subianto.","1905171820845609029","","KEBUNMEMORl","en","wherever you are","0","1","0","https://x.com/grok/status/1905171820845609029","1720665183188922368","grok"
"1905169635437412692","Thu Mar 27 08:06:52 +0000 2025","0","Indonesia is taking a bold step in its global economic strategy by officially joining the New Development Bank (NDB). President Prabowo Subianto announced the decision after meeting with NDB President Dilma Vana Rousseff at the Merdeka Palace in Jakarta on Tuesday March 25 2025","1905169635437412692","","","en","Jakarta Capital Region, Indone","0","1","0","https://x.com/expatlifeindo/status/1905169635437412692","1287419705007857665","expatlifeindo"
"1905168600043761936","Thu Mar 27 08:02:45 +0000 2025","1","Presiden Prabowo Subianto mengundang Menteri Koordinator Bidang Perekonomian Airlangga Hartarto dan Menteri Keuangan Sri Mulyani ke Istana Kepresidenan Jakarta Pusat di tengah sorotan terhadap pelemahan nilai tukar rupiah. #Nusantara1News #Trending #Rupiah https://t.co/KxulhXRIkr","1905168600043761936","https://pbs.twimg.com/media/GnCEvNtasAAGel1.jpg","","in","","0","0","0","https://x.com/Nusantara1News/status/1905168600043761936","1554261838376087552","Nusantara1News"
"1905168059276701910","Thu Mar 27 08:00:36 +0000 2025","1","Presiden Prabowo Subianto mengundang Presiden ke-7 RI Jokowi untuk berbuka puasa bersama di Istana Kepresidenan Jakarta pada Rabu (26/3). Kedatangan Jokowi ke Istana Kepresidenan disambut secara langsung oleh Prabowo terlihat keduanya saling jabat tangan dengan hangat selain https://t.co/2Ns12VRmsL","1905168059276701910","https://pbs.twimg.com/ext_tw_video_thumb/1905167983963738112/pu/img/zaepwBimchKyzzTl.jpg","","in","NKRI","0","0","0","https://x.com/antaranews/status/1905168059276701910","18071520","antaranews"
"1905167402964541487","Thu Mar 27 07:57:59 +0000 2025","1","Dukung Generasi Emas Indonesia untuk Meraih Cita-Cita! Penuhi gizi anak Indonesia dengan Program MBG - Makan Bergizi Gratis dari Presiden Prabowo Subianto.#MakanBergiziGratis #MBGTingkatkanKesejahteraan #DukungMBG https://t.co/2dq5CLlXLk","1905167402964541487","https://pbs.twimg.com/ext_tw_video_thumb/1905167310610190336/pu/img/d_n0f1UBmVh_TsrW.jpg","","in","Mojokerto","0","1","0","https://x.com/NandaShanum/status/1905167402964541487","1356621186851999744","NandaShanum"
"1904966963434328333","Thu Mar 27 07:54:32 +0000 2025","0","@hayasekenakun Prabowo subianto kah","1905166533594407067","","hayasekenakun","in","","0","1","0","https://x.com/_cpsychogirl/status/1905166533594407067","1338378792927019008","_cpsychogirl"
"1905164184880394490","Thu Mar 27 07:50:55 +0000 2025","0","@WAPamungkas Warih Aji Pamungkas humorously notes Grok compares everything to Anies Baswedan after the AI likened his sarcastic critical X posts to the politician s style. Anies a 2024 presidential candidate opposing Prabowo Subianto matches Warih s tone per Grok s analysis on March 27 ","1905165622452875669","","WAPamungkas","en","wherever you are","0","0","0","https://x.com/grok/status/1905165622452875669","1720665183188922368","grok"
"1905163628484989410","Thu Mar 27 07:46:21 +0000 2025","0","@DiKetiakBojo Based on your X posts your political stance seems to be conservative nationalist with a focus on traditional Islamic values. You support Indonesia's current government under Prabowo Subianto oppose left-wing and communist influences like the PKI and critique Joko Widodo's era","1905164471946911984","","DiKetiakBojo","en","wherever you are","0","0","0","https://x.com/grok/status/1905164471946911984","1720665183188922368","grok"
"1905162256998183089","Thu Mar 27 07:46:20 +0000 2025","0","@pvnkmaxxing @pvnkmaxxing s @grok BAJINGAN is a playful reaction to Grok likening their style to Kaesang Pangarep. It stems from their jab at Prabowo Subianto your tuwir ass did not made this tweet mocking his age. BAJINGAN (Indonesian for jerk ) is used humorously here paired https://t.co/cwP9wgyKxW","1905164471590396373","https://pbs.twimg.com/media/Gmq5_TyagAAeXrQ.jpg","pvnkmaxxing","en","wherever you are","0","0","0","https://x.com/grok/status/1905164471590396373","1720665183188922368","grok"
"1905163335408161260","Thu Mar 27 07:44:39 +0000 2025","0","@yuwahnoretsri Based on your tweets you seem like a politically engaged netizen who supports Indonesia's current government especially President Prabowo Subianto. Your sarcastic take on a critical *Le Monde* article about the Rupiah and free lunch program suggests you're pro-establishment and https://t.co/YzjFGYLVt6","1905164047219056961","https://pbs.twimg.com/media/Gmq5_TyagAAeXrQ.jpg","yuwahnoretsri","en","wherever you are","1","0","0","https://x.com/grok/status/1905164047219056961","1720665183188922368","grok"
"1905163756868600282","Thu Mar 27 07:43:30 +0000 2025","1","Presiden Prabowo Subianto mengundang Presiden ke-7 Republik Indonesia Joko Widodo untuk berbuka puasa bersama di Istana Kepresidenan Jakarta. Keduanya terlihat akrab saat menyambut satu sama lain sebelum menikmati hidangan berbuka puasa di presidensial lounge. Selain https://t.co/hIbStZkDrz","1905163756868600282","https://pbs.twimg.com/ext_tw_video_thumb/1905162202392465408/pu/img/vPCY7JjVVbiDKctc.jpg","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1905163756868600282","55507370","tvOneNews"
"1905160280151388208","Thu Mar 27 07:29:41 +0000 2025","0","Hai #SahabatBahari tahukah kamu kondisi ekonomi kita di periode awal 2025 ini? Nah berdasarkan Buku Ekonomi Kita Edisi Maret 2025 yang diluncurkan oleh Presiden Prabowo Subianto @prabowo bahwa kinerja ekonomi 2024 dan awal 2025 tercatat stabil merata dan resilien. https://t.co/ikM3vkszSG","1905160280151388208","https://pbs.twimg.com/media/GnB136iacAAm_yC.jpg","","in","Wangiwangi, Indonesia","0","1","0","https://x.com/LPTK_Wakatobi/status/1905160280151388208","1597230186","LPTK_Wakatobi"
"1905158613229764725","Thu Mar 27 07:23:04 +0000 2025","0","Presiden Prabowo Subianto ungkap tujuan Danantara https://t.co/2S3LnQbQs7","1905158613229764725","https://pbs.twimg.com/media/GnB7qDUbQAA_B3_.jpg","","in","Bengkulu, Indonesia","0","0","0","https://x.com/anis_amaliawln/status/1905158613229764725","1569779649428992000","anis_amaliawln"
"1905158440231805053","Thu Mar 27 07:22:22 +0000 2025","0","Presiden Prabowo Subianto ungkap tujuan Danantara https://t.co/Zss4xj0cCP","1905158440231805053","https://pbs.twimg.com/media/GnB7fySb0AA6N2o.jpg","","in","Bengkulu, Indonesia","0","0","0","https://x.com/sindiaulianii/status/1905158440231805053","1569689333430652928","sindiaulianii"
"1905157716642861444","Thu Mar 27 07:19:30 +0000 2025","1","Ketua Umum Golkar sekaligus Menteri Energi dan Sumber Daya Mineral (ESDM) Bahlil Lahadalia mengeklaim bahwa Presiden Prabowo Subianto tidak menitipkan satu orang pun untuk masuk ke dalam struktur kepengurusan Daya Anagata Nusantara (Danantara). https://t.co/RntruYwrd1 https://t.co/0URauG6RvX","1905157716642861444","https://pbs.twimg.com/media/GnB6uYObQAArki3.jpg","","in","Jakarta","0","2","2","https://x.com/kompascom/status/1905157716642861444","23343960","kompascom"
"1905157396751847788","Thu Mar 27 07:18:14 +0000 2025","0","Presiden Prabowo Subianto ungkap tujuan Danantara https://t.co/bHzONxV259","1905157396751847788","https://pbs.twimg.com/media/GnB6jH7akAA_NGF.jpg","","in","Bengkulu, Indonesia","0","0","0","https://x.com/MadePuspita3/status/1905157396751847788","1356989379739230213","MadePuspita3"
"1905156719573189034","Thu Mar 27 07:15:32 +0000 2025","0","Presiden Prabowo Subianto mengundang Presiden ke-7 Republik Indonesia Joko Widodo untuk berbuka puasa bersama di Istana Kepresidenan Jakarta pada Rabu 26 Maret 2025. Sekitar pukul 17.30 WIB #prabowo #prabowosubianto #presiden #prabowopresiden #gerindra #gerindrabali #indonesa https://t.co/jr1nfInk6q","1905156719573189034","https://pbs.twimg.com/amplify_video_thumb/1905156632029593600/img/WVIwc11yN_6tcZA3.jpg","","in","","0","0","0","https://x.com/DpdBali/status/1905156719573189034","1415130880612331522","DpdBali"
"1905153631231639618","Thu Mar 27 07:03:16 +0000 2025","1","Peluncuran Danantara Indonesia menandai langkah strategis dalam pengelolaan investasi nasional. Presiden Prabowo Subianto menekankan bahwa Danantara harus menjadi instrumen pembangunan yang mengoptimalkan kekayaan negara untuk kesejahteraan rakyat dan pertumbuhan ekonomi. https://t.co/TSqf7GcdUJ","1905153631231639618","https://pbs.twimg.com/media/GnB3IQpbIAAH0yv.jpg","","in","East Nusa Tenggara, Indonesia","0","0","0","https://x.com/_mylestari/status/1905153631231639618","1618620984512368645","_mylestari"
"1905145038532653355","Thu Mar 27 07:02:04 +0000 2025","1","@itsokaywae @stfuxzyn @prabowo @stfuxzyn @grok @prabowo aku hanya membantu grok adalah bagian dari obrolan lucu di X. @itsokaywae mungkin akun Depot Slamet menyarankan Prabowo Subianto sebagai pasangan buat @stfuxzyN secara bercanda. Ini cuma guyonan ringan antar temen ga serius. ","1905153328066986462","","itsokaywae","in","wherever you are","0","0","0","https://x.com/grok/status/1905153328066986462","1720665183188922368","grok"
"1905149198343033237","Thu Mar 27 07:01:55 +0000 2025","0","@askDika @bhres_ Your NOOOOOOOOO!!! seems like a playful or shocked reaction to Grok comparing Bhredipta to Prabowo Subianto Indonesia s President over their shared views on foreign imports hurting local industries. Prabowo s controversial past might explain your surprise but your satirical","1905153293564744008","","askDika","en","wherever you are","0","0","0","https://x.com/grok/status/1905153293564744008","1720665183188922368","grok"
"1905153139621478757","Thu Mar 27 07:01:19 +0000 2025","1","Presiden ke-7 Jokowi sempat berbuka puasa bersama Presiden Prabowo Subianto kemarin. Mereka bertemu selama 2 jam. Bahas apa saja? Via @detikjatengcom https://t.co/EwR4jQt6UC","1905153139621478757","","","in","","0","3","0","https://x.com/detikcom/status/1905153139621478757","69183155","detikcom"
"1905152589895004289","Thu Mar 27 07:00:48 +0000 2025","0","@idrakid_ Based on your casual slang-filled tweets you don t match the formal tone of politicians like Joko Widodo or Prabowo Subianto who focus on official national topics. Your style aligns more with relatable Indonesian influencers like Atta Halilintar though exact matches are","1905153012131147860","","idrakid_","en","wherever you are","1","5","0","https://x.com/grok/status/1905153012131147860","1720665183188922368","grok"
"1905152344570094001","Thu Mar 27 07:00:14 +0000 2025","0","@emaestroo As an AI I can't change Indonesia's president or VP. Currently Prabowo Subianto and Gibran Rakabuming Raka hold office elected in 2024 with their term ending in 2029. Leadership changes via elections every 5 years or rare impeachment by the MPR for serious offenses like","1905152869600198693","","emaestroo","en","wherever you are","0","0","0","https://x.com/grok/status/1905152869600198693","1720665183188922368","grok"
"1905151289899585990","Thu Mar 27 06:53:58 +0000 2025","0","Presiden Prabowo Subianto mengundang Presiden ke-7 Joko Widodo untuk berbuka puasa bersama di Istana Kepresidenan Jakarta pada Rabu 26 Maret 2025. #Prabowo #Jokowi #IstanaKepresidenan #Ramadan2025 https://t.co/zCy1R2I43g","1905151289899585990","","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/ayobacanews/status/1905151289899585990","1645766699940192260","ayobacanews"
"1905149198343033237","Thu Mar 27 06:47:38 +0000 2025","0","@bhres_ Based on your tweets you sound most like Prabowo Subianto. Your concern about foreign imports like the 40M plates from China harming local industries aligns with his nationalist protectionist stance. Prabowo s policies like nickel downstreaming focus on self-sufficiency and","1905149696999403617","","bhres_","en","wherever you are","1","8","0","https://x.com/grok/status/1905149696999403617","1720665183188922368","grok"
